YEAR,SAMPLE,OWNERSHP,VALUEH,HHWT
2024,202401,1,1100000,64.0
2024,202401,1,1200,42.0
2024,202401,1,300000,57.0
2024,202401,1,300000,56.0
2024,202401,1,400000,57.0
2024,202401,1,550000,46.0
2024,202401,1,450000,29.0
2024,202401,1,280000,137.0
2024,202401,1,444000,652.0
2024,202401,1,1000000,195.0
2024,202401,1,350000,27.0
2024,202401,1,425000,139.0
2024,202401,1,130000,42.0
2024,202401,1,350000,51.0
2024,202401,1,200000,43.0
2024,202401,1,800000,71.0
2024,202401,1,1600000,66.0
2024,202401,1,1200000,118.0
2024,202401,1,600000,57.0
2024,202401,1,800000,52.0
2024,202401,1,120000,70.0
2024,202401,1,600000,66.0
2024,202401,1,450000,24.0
2024,202401,1,300000,60.0
2024,202401,1,425000,94.0
2024,202401,1,440000,52.0
2024,202401,1,550000,200.0
2024,202401,1,450000,79.0
2024,202401,1,280000,120.0
2024,202401,1,300000,113.0
2024,202401,1,550000,146.0
2024,202401,1,280000,66.0
2024,202401,1,250000,60.0
2024,202401,1,265000,32.0
2024,202401,1,289000,77.0
2024,202401,1,350000,19.0
2024,202401,1,250000,40.0
2024,202401,1,700000,53.0
2024,202401,1,250000,85.0
2024,202401,1,350000,178.0
2024,202401,1,275000,50.0
2024,202401,1,480000,17.0
2024,202401,1,200000,88.0
2024,202401,1,750000,195.0
2024,202401,1,1800000,106.0
2024,202401,1,52000,105.0
2024,202401,1,900000,22.0
2024,202401,1,75000,32.0
2024,202401,1,615000,61.0
2024,202401,1,250000,63.0
2024,202401,1,162000,97.0
2024,202401,1,410000,49.0
2024,202401,1,750000,57.0
2024,202401,1,200000,98.0
2024,202401,1,9000,11.0
2024,202401,1,300000,38.0
2024,202401,1,225000,252.0
2024,202401,1,150000,66.0
2024,202401,1,950000,106.0
2024,202401,1,450000,58.0
2024,202401,1,375000,88.0
2024,202401,1,260000,70.0
2024,202401,1,550000,42.0
2024,202401,1,600000,103.0
2024,202401,1,150000,46.0
2024,202401,1,450000,296.0
2024,202401,1,270000,54.0
2024,202401,1,999000,75.0
2024,202401,1,620000,43.0
2024,202401,1,250000,13.0
2024,202401,1,100000,74.0
2024,202401,1,600000,217.0
2024,202401,1,265000,59.0
2024,202401,1,600000,104.0
2024,202401,1,900000,66.0
2024,202401,1,2000000,46.0
2024,202401,1,400000,62.0
2024,202401,1,500000,14.0
2024,202401,1,725000,192.0
2024,202401,1,180000,79.0
2024,202401,1,375000,101.0
2024,202401,1,22000,63.0
2024,202401,1,280000,383.0
2024,202401,1,900000,38.0
2024,202401,1,695000,88.0
2024,202401,1,200000,28.0
2024,202401,1,580000,179.0
2024,202401,1,750000,91.0
2024,202401,1,340000,59.0
2024,202401,1,8865000,29.0
2024,202401,1,500000,60.0
2024,202401,1,200000,12.0
2024,202401,1,580000,69.0
2024,202401,1,365000,48.0
2024,202401,1,275000,28.0
2024,202401,1,275000,67.0
2024,202401,1,374000,70.0
2024,202401,1,750000,5.0
2024,202401,1,300000,70.0
2024,202401,1,3000000,93.0
2024,202401,1,250000,83.0
2024,202401,1,30000,76.0
2024,202401,1,160000,93.0
2024,202401,1,250000,40.0
2024,202401,1,350000,20.0
2024,202401,1,842000,166.0
2024,202401,1,800000,101.0
2024,202401,1,600000,222.0
2024,202401,1,400000,75.0
2024,202401,1,750000,42.0
2024,202401,1,200000,81.0
2024,202401,1,110000,38.0
2024,202401,1,800000,69.0
2024,202401,1,355000,91.0
2024,202401,1,400000,183.0
2024,202401,1,250000,17.0
2024,202401,1,265000,182.0
2024,202401,1,275000,78.0
2024,202401,1,220000,27.0
2024,202401,1,250000,30.0
2024,202401,1,250000,89.0
2024,202401,1,165000,27.0
2024,202401,1,100000,40.0
2024,202401,1,250000,173.0
2024,202401,1,550000,401.0
2024,202401,1,750000,26.0
2024,202401,1,81000,644.0
2024,202401,1,600000,68.0
2024,202401,1,680000,171.0
2024,202401,1,250000,14.0
2024,202401,1,950000,127.0
2024,202401,1,300000,84.0
2024,202401,1,910000,171.0
2024,202401,1,180000,293.0
2024,202401,1,1400,94.0
2024,202401,1,150000,195.0
2024,202401,1,430000,118.0
2024,202401,1,500000,135.0
2024,202401,1,315000,108.0
2024,202401,1,200000,78.0
2024,202401,1,385000,300.0
2024,202401,1,100000,18.0
2024,202401,1,400000,31.0
2024,202401,1,650000,45.0
2024,202401,1,420000,149.0
2024,202401,1,221000,69.0
2024,202401,1,330000,81.0
2024,202401,1,1800000,85.0
2024,202401,1,495000,115.0
2024,202401,1,200000,41.0
2024,202401,1,200000,21.0
2024,202401,1,180000,42.0
2024,202401,1,1000000,22.0
2024,202401,1,750000,328.0
2024,202401,1,800000,64.0
2024,202401,1,250000,68.0
2024,202401,1,325000,135.0
2024,202401,1,190000,113.0
2024,202401,1,200000,19.0
2024,202401,1,60000,54.0
2024,202401,1,125000,50.0
2024,202401,1,600000,84.0
2024,202401,1,200000,69.0
2024,202401,1,165000,41.0
2024,202401,1,200000,22.0
2024,202401,1,355000,337.0
2024,202401,1,575000,83.0
2024,202401,1,420000,12.0
2024,202401,1,680000,61.0
2024,202401,1,800000,121.0
2024,202401,1,320000,68.0
2024,202401,1,200000,50.0
2024,202401,1,660000,100.0
2024,202401,1,290000,149.0
2024,202401,1,20000,64.0
2024,202401,1,3000,80.0
2024,202401,1,16500,106.0
2024,202401,1,500000,55.0
2024,202401,1,160000,35.0
2024,202401,1,65000,63.0
2024,202401,1,200000,67.0
2024,202401,1,992000,189.0
2024,202401,1,1100000,66.0
2024,202401,1,810000,113.0
2024,202401,1,351000,292.0
2024,202401,1,700000,52.0
2024,202401,1,1000000,269.0
2024,202401,1,3000000,103.0
2024,202401,1,25000,93.0
2024,202401,1,200000,37.0
2024,202401,1,800000,49.0
2024,202401,1,800000,60.0
2024,202401,1,1400000,68.0
2024,202401,1,40000,22.0
2024,202401,1,550000,72.0
2024,202401,1,375000,115.0
2024,202401,1,1200000,50.0
2024,202401,1,480000,18.0
2024,202401,1,2000000,99.0
2024,202401,1,300000,42.0
2024,202401,1,420000,129.0
2024,202401,1,600000,80.0
2024,202401,1,400000,264.0
2024,202401,1,450000,32.0
2024,202401,1,450000,89.0
2024,202401,1,200000,112.0
2024,202401,1,2000000,130.0
2024,202401,1,2500000,48.0
2024,202401,1,250000,369.0
2024,202401,1,220000,46.0
2024,202401,1,435000,129.0
2024,202401,1,500000,54.0
2024,202401,1,250000,49.0
2024,202401,1,250000,102.0
2024,202401,1,133000,13.0
2024,202401,1,55000,37.0
2024,202401,1,220000,134.0
2024,202401,1,425000,60.0
2024,202401,1,900000,76.0
2024,202401,1,170000,110.0
2024,202401,1,40000,56.0
2024,202401,1,420000,101.0
2024,202401,1,130000,17.0
2024,202401,1,365000,57.0
2024,202401,1,800000,257.0
2024,202401,1,120000,10.0
2024,202401,1,400000,427.0
2024,202401,1,204000,100.0
2024,202401,1,165000,36.0
2024,202401,1,2500000,48.0
2024,202401,1,100000,135.0
2024,202401,1,200000,83.0
2024,202401,1,400000,46.0
2024,202401,1,180000,67.0
2024,202401,1,300000,129.0
2024,202401,1,550000,134.0
2024,202401,1,300000,125.0
2024,202401,1,450000,1087.0
2024,202401,1,700000,50.0
2024,202401,1,85000,171.0
2024,202401,1,600000,13.0
2024,202401,1,200000,85.0
2024,202401,1,900000,71.0
2024,202401,1,300000,75.0
2024,202401,1,375000,88.0
2024,202401,1,675000,158.0
2024,202401,1,450000,98.0
2024,202401,1,260000,17.0
2024,202401,1,650000,27.0
2024,202401,1,45000,73.0
2024,202401,1,1237000,119.0
2024,202401,1,500000,95.0
2024,202401,1,70000,129.0
2024,202401,1,650000,30.0
2024,202401,1,650000,331.0
2024,202401,1,280000,58.0
2024,202401,1,500000,41.0
2024,202401,1,110000,68.0
2024,202401,1,10000,48.0
2024,202401,1,850000,90.0
2024,202401,1,100000,32.0
2024,202401,1,900000,165.0
2024,202401,1,1400000,38.0
2024,202401,1,350000,79.0
2024,202401,1,700000,58.0
2024,202401,1,416000,70.0
2024,202401,1,800000,95.0
2024,202401,1,65000,43.0
2024,202401,1,350000,66.0
2024,202401,1,161000,128.0
2024,202401,1,390000,26.0
2024,202401,1,180000,32.0
2024,202401,1,750000,87.0
2024,202401,1,500000,42.0
2024,202401,1,925000,34.0
2024,202401,1,480000,22.0
2024,202401,1,102000,12.0
2024,202401,1,175000,79.0
2024,202401,1,750000,161.0
2024,202401,1,900000,147.0
2024,202401,1,300000,90.0
2024,202401,1,499000,44.0
2024,202401,1,450000,14.0
2024,202401,1,1000000,62.0
2024,202401,1,405000,99.0
2024,202401,1,500000,79.0
2024,202401,1,200000,142.0
2024,202401,1,25000,23.0
2024,202401,1,350000,23.0
2024,202401,1,43000,18.0
2024,202401,1,450000,62.0
2024,202401,1,188000,108.0
2024,202401,1,350000,55.0
2024,202401,1,729000,22.0
2024,202401,1,400000,200.0
2024,202401,1,260000,210.0
2024,202401,1,200000,39.0
2024,202401,1,345000,90.0
2024,202401,1,1000000,61.0
2024,202401,1,475000,14.0
2024,202401,1,575000,56.0
2024,202401,1,214000,64.0
2024,202401,1,420000,108.0
2024,202401,1,3034000,28.0
2024,202401,1,1500000,71.0
2024,202401,1,355000,49.0
2024,202401,1,235000,42.0
2024,202401,1,150000,284.0
2024,202401,1,375000,136.0
2024,202401,1,400000,121.0
2024,202401,1,520000,49.0
2024,202401,1,20000,63.0
2024,202401,1,180000,45.0
2024,202401,1,250000,36.0
2024,202401,1,525000,167.0
2024,202401,1,200000,29.0
2024,202401,1,140000,51.0
2024,202401,1,1000000,65.0
2024,202401,1,30000,112.0
2024,202401,1,250000,37.0
2024,202401,1,125000,184.0
2024,202401,1,80000,60.0
2024,202401,1,90000,694.0
2024,202401,1,900000,110.0
2024,202401,1,300000,113.0
2024,202401,1,150000,74.0
2024,202401,1,178000,23.0
2024,202401,1,535000,192.0
2024,202401,1,330000,101.0
2024,202401,1,150000,66.0
2024,202401,1,210000,18.0
2024,202401,1,250000,18.0
2024,202401,1,70000,67.0
2024,202401,1,200000,56.0
2024,202401,1,325000,56.0
2024,202401,1,206000,91.0
2024,202401,1,400000,83.0
2024,202401,1,1800000,82.0
2024,202401,1,250000,19.0
2024,202401,1,200000,39.0
2024,202401,1,285000,204.0
2024,202401,1,500000,94.0
2024,202401,1,160000,39.0
2024,202401,1,160000,38.0
2024,202401,1,469000,64.0
2024,202401,1,150000,8.0
2024,202401,1,800000,190.0
2024,202401,1,404000,112.0
2024,202401,1,149000,40.0
2024,202401,1,376000,82.0
2024,202401,1,120000,6.0
2024,202401,1,550000,88.0
2024,202401,1,500000,52.0
2024,202401,1,245000,55.0
2024,202401,1,350000,83.0
2024,202401,1,300000,104.0
2024,202401,1,120000,28.0
2024,202401,1,1500000,71.0
2024,202401,1,550000,90.0
2024,202401,1,1750000,112.0
2024,202401,1,150000,12.0
2024,202401,1,60000,26.0
2024,202401,1,161000,24.0
2024,202401,1,160000,50.0
2024,202401,1,12000,45.0
2024,202401,1,550000,194.0
2024,202401,1,1200000,58.0
2024,202401,1,100000,65.0
2024,202401,1,300000,157.0
2024,202401,1,100000,52.0
2024,202401,1,225000,21.0
2024,202401,1,250000,81.0
2024,202401,1,9000,28.0
2024,202401,1,300000,84.0
2024,202401,1,200000,80.0
2024,202401,1,575000,174.0
2024,202401,1,80000,58.0
2024,202401,1,170000,38.0
2024,202401,1,150000,255.0
2024,202401,1,2000,13.0
2024,202401,1,350000,44.0
2024,202401,1,190000,107.0
2024,202401,1,140000,36.0
2024,202401,1,15000,56.0
2024,202401,1,500000,96.0
2024,202401,1,140000,95.0
2024,202401,1,400000,26.0
2024,202401,1,400000,77.0
2024,202401,1,650000,103.0
2024,202401,1,510000,94.0
2024,202401,1,250000,79.0
2024,202401,1,200000,69.0
2024,202401,1,1300000,46.0
2024,202401,1,900000,85.0
2024,202401,1,265000,24.0
2024,202401,1,720000,99.0
2024,202401,1,200000,65.0
2024,202401,1,250000,238.0
2024,202401,1,95000,54.0
2024,202401,1,350000,22.0
2024,202401,1,950000,243.0
2024,202401,1,60000,44.0
2024,202401,1,2029000,12.0
2024,202401,1,850000,151.0
2024,202401,1,600000,24.0
2024,202401,1,620000,71.0
2024,202401,1,375000,169.0
2024,202401,1,600000,96.0
2024,202401,1,300000,76.0
2024,202401,1,100000,97.0
2024,202401,1,230000,30.0
2024,202401,1,425000,210.0
2024,202401,1,190000,16.0
2024,202401,1,1500000,213.0
2024,202401,1,125000,108.0
2024,202401,1,600000,89.0
2024,202401,1,250000,31.0
2024,202401,1,1300000,33.0
2024,202401,1,150000,46.0
2024,202401,1,600000,196.0
2024,202401,1,600000,116.0
2024,202401,1,960000,75.0
2024,202401,1,598000,84.0
2024,202401,1,400000,328.0
2024,202401,1,300000,81.0
2024,202401,1,400000,61.0
2024,202401,1,55000,99.0
2024,202401,1,50000,61.0
2024,202401,1,25000,14.0
2024,202401,1,800000,22.0
2024,202401,1,900000,362.0
2024,202401,1,375000,73.0
2024,202401,1,3000000,105.0
2024,202401,1,900000,41.0
2024,202401,1,350000,39.0
2024,202401,1,200000,128.0
2024,202401,1,477000,215.0
2024,202401,1,350000,103.0
2024,202401,1,60000,87.0
2024,202401,1,25000,433.0
2024,202401,1,750000,95.0
2024,202401,1,900000,81.0
2024,202401,1,408000,105.0
2024,202401,1,175000,145.0
2024,202401,1,571000,62.0
2024,202401,1,195000,48.0
2024,202401,1,350000,188.0
2024,202401,1,250000,217.0
2024,202401,1,25000,33.0
2024,202401,1,80000,60.0
2024,202401,1,200000,28.0
2024,202401,1,550000,72.0
2024,202401,1,320000,273.0
2024,202401,1,250000,56.0
2024,202401,1,250000,53.0
2024,202401,1,390000,141.0
2024,202401,1,200000,46.0
2024,202401,1,80000,20.0
2024,202401,1,350000,278.0
2024,202401,1,3400,63.0
2024,202401,1,400000,52.0
2024,202401,1,1400000,73.0
2024,202401,1,350000,80.0
2024,202401,1,500000,35.0
2024,202401,1,675000,181.0
2024,202401,1,7376000,139.0
2024,202401,1,70000,141.0
2024,202401,1,200000,60.0
2024,202401,1,300000,98.0
2024,202401,1,700000,177.0
2024,202401,1,175000,106.0
2024,202401,1,149000,185.0
2024,202401,1,2000000,314.0
2024,202401,1,1400000,73.0
2024,202401,1,375000,71.0
2024,202401,1,295000,79.0
2024,202401,1,700000,11.0
2024,202401,1,700000,76.0
2024,202401,1,250000,162.0
2024,202401,1,450000,59.0
2024,202401,1,250000,53.0
2024,202401,1,290000,39.0
2024,202401,1,200000,23.0
2024,202401,1,650000,70.0
2024,202401,1,1200000,129.0
2024,202401,1,210000,69.0
2024,202401,1,800000,194.0
2024,202401,1,200000,155.0
2024,202401,1,60000,25.0
2024,202401,1,200000,51.0
2024,202401,1,700000,41.0
2024,202401,1,468000,80.0
2024,202401,1,250000,54.0
2024,202401,1,380000,86.0
2024,202401,1,600000,59.0
2024,202401,1,475000,92.0
2024,202401,1,500000,106.0
2024,202401,1,150000,261.0
2024,202401,1,600000,98.0
2024,202401,1,320000,30.0
2024,202401,1,436000,52.0
2024,202401,1,410000,107.0
2024,202401,1,220000,183.0
2024,202401,1,550000,133.0
2024,202401,1,300000,127.0
2024,202401,1,500000,56.0
2024,202401,1,1500000,70.0
2024,202401,1,750000,87.0
2024,202401,1,350000,109.0
2024,202401,1,290000,12.0
2024,202401,1,400000,405.0
2024,202401,1,50000,14.0
2024,202401,1,152000,108.0
2024,202401,1,215000,335.0
2024,202401,1,230000,62.0
2024,202401,1,850000,62.0
2024,202401,1,1300000,60.0
2024,202401,1,580000,75.0
2024,202401,1,325000,52.0
2024,202401,1,550000,52.0
2024,202401,1,600000,13.0
2024,202401,1,351000,285.0
2024,202401,1,675000,133.0
2024,202401,1,125000,26.0
2024,202401,1,490000,256.0
2024,202401,1,775000,115.0
2024,202401,1,210000,62.0
2024,202401,1,350000,252.0
2024,202401,1,500000,265.0
2024,202401,1,550000,88.0
2024,202401,1,575000,89.0
2024,202401,1,940000,59.0
2024,202401,1,800000,128.0
2024,202401,1,450000,118.0
2024,202401,1,200000,130.0
2024,202401,1,150000,34.0
2024,202401,1,500000,235.0
2024,202401,1,15000,19.0
2024,202401,1,820000,53.0
2024,202401,1,230000,77.0
2024,202401,1,535000,22.0
2024,202401,1,276000,138.0
2024,202401,1,290000,64.0
2024,202401,1,1000000,326.0
2024,202401,1,400000,266.0
2024,202401,1,300000,50.0
2024,202401,1,850000,117.0
2024,202401,1,150000,35.0
2024,202401,1,900000,65.0
2024,202401,1,350000,44.0
2024,202401,1,500000,313.0
2024,202401,1,100000,79.0
2024,202401,1,650000,67.0
2024,202401,1,49000,160.0
2024,202401,1,300000,51.0
2024,202401,1,500000,47.0
2024,202401,1,300000,76.0
2024,202401,1,900000,56.0
2024,202401,1,525000,113.0
2024,202401,1,700000,75.0
2024,202401,1,450000,39.0
2024,202401,1,850000,66.0
2024,202401,1,3000000,48.0
2024,202401,1,800000,278.0
2024,202401,1,550000,53.0
2024,202401,1,150000,55.0
2024,202401,1,2250000,89.0
2024,202401,1,900000,104.0
2024,202401,1,500000,52.0
2024,202401,1,650000,83.0
2024,202401,1,150000,103.0
2024,202401,1,180000,84.0
2024,202401,1,200000,91.0
2024,202401,1,320000,101.0
2024,202401,1,1100000,52.0
2024,202401,1,850000,136.0
2024,202401,1,600000,29.0
2024,202401,1,140000,82.0
2024,202401,1,450000,31.0
2024,202401,1,300000,13.0
2024,202401,1,450000,85.0
2024,202401,1,500000,164.0
2024,202401,1,40000,208.0
2024,202401,1,1200000,71.0
2024,202401,1,220000,75.0
2024,202401,1,380000,108.0
2024,202401,1,200000,30.0
2024,202401,1,1000,72.0
2024,202401,1,550000,92.0
2024,202401,1,440000,344.0
2024,202401,1,1400000,44.0
2024,202401,1,90000,156.0
2024,202401,1,800000,43.0
2024,202401,1,900000,101.0
2024,202401,1,650000,150.0
2024,202401,1,650000,65.0
2024,202401,1,675000,135.0
2024,202401,1,190000,81.0
2024,202401,1,450000,65.0
2024,202401,1,550000,61.0
2024,202401,1,300000,54.0
2024,202401,1,450000,107.0
2024,202401,1,20000,19.0
2024,202401,1,388000,108.0
2024,202401,1,350000,55.0
2024,202401,1,150000,102.0
2024,202401,1,650000,49.0
2024,202401,1,525000,29.0
2024,202401,1,250000,56.0
2024,202401,1,14000,232.0
2024,202401,1,280000,328.0
2024,202401,1,300000,115.0
2024,202401,1,150000,90.0
2024,202401,1,600000,134.0
2024,202401,1,400000,91.0
2024,202401,1,500000,113.0
2024,202401,1,650000,67.0
2024,202401,1,110000,32.0
2024,202401,1,165000,103.0
2024,202401,1,600000,50.0
2024,202401,1,350000,22.0
2024,202401,1,3610000,60.0
2024,202401,1,700000,93.0
2024,202401,1,750000,55.0
2024,202401,1,7242000,88.0
2024,202401,1,250000,315.0
2024,202401,1,250000,82.0
2024,202401,1,400000,73.0
2024,202401,1,110000,487.0
2024,202401,1,350000,9.0
2024,202401,1,2000000,48.0
2024,202401,1,550000,55.0
2024,202401,1,600000,125.0
2024,202401,1,120000,136.0
2024,202401,1,350000,40.0
2024,202401,1,999000,51.0
2024,202401,1,150000,43.0
2024,202401,1,40000,57.0
2024,202401,1,1500000,71.0
2024,202401,1,225000,186.0
2024,202401,1,1025000,86.0
2024,202401,1,260000,70.0
2024,202401,1,215000,178.0
2024,202401,1,300000,73.0
2024,202401,1,625000,96.0
2024,202401,1,340000,75.0
2024,202401,1,115000,20.0
2024,202401,1,100000,31.0
2024,202401,1,140000,15.0
2024,202401,1,650000,129.0
2024,202401,1,230000,55.0
2024,202401,1,350000,27.0
2024,202401,1,160000,125.0
2024,202401,1,600000,7.0
2024,202401,1,165000,111.0
2024,202401,1,700000,59.0
2024,202401,1,1200000,153.0
2024,202401,1,350000,86.0
2024,202401,1,320000,55.0
2024,202401,1,300000,34.0
2024,202401,1,450000,35.0
2024,202401,1,245000,101.0
2024,202401,1,465000,65.0
2024,202401,1,375000,370.0
2024,202401,1,500000,1006.0
2024,202401,1,430000,95.0
2024,202401,1,530000,63.0
2024,202401,1,200000,54.0
2024,202401,1,1100000,50.0
2024,202401,1,200000,69.0
2024,202401,1,430000,168.0
2024,202401,1,3000000,88.0
2024,202401,1,30000,56.0
2024,202401,1,351000,106.0
2024,202401,1,225000,157.0
2024,202401,1,100000,67.0
2024,202401,1,825000,111.0
2024,202401,1,280000,12.0
2024,202401,1,300000,108.0
2024,202401,1,550000,56.0
2024,202401,1,550000,63.0
2024,202401,1,200000,15.0
2024,202401,1,330000,97.0
2024,202401,1,30000,57.0
2024,202401,1,504000,84.0
2024,202401,1,400000,231.0
2024,202401,1,150000,91.0
2024,202401,1,1609000,54.0
2024,202401,1,150000,18.0
2024,202401,1,275000,73.0
2024,202401,1,200000,49.0
2024,202401,1,130000,112.0
2024,202401,1,275000,59.0
2024,202401,1,10900,53.0
2024,202401,1,230000,48.0
2024,202401,1,722000,61.0
2024,202401,1,130000,53.0
2024,202401,1,900000,57.0
2024,202401,1,850000,54.0
2024,202401,1,160000,15.0
2024,202401,1,485000,60.0
2024,202401,1,8400,117.0
2024,202401,1,995000,22.0
2024,202401,1,750000,56.0
2024,202401,1,400000,65.0
2024,202401,1,35000,113.0
2024,202401,1,150000,10.0
2024,202401,1,300000,54.0
2024,202401,1,425000,28.0
2024,202401,1,500000,79.0
2024,202401,1,75000,80.0
2024,202401,1,450000,255.0
2024,202401,1,950000,85.0
2024,202401,1,1100000,106.0
2024,202401,1,500000,33.0
2024,202401,1,900000,61.0
2024,202401,1,380000,50.0
2024,202401,1,561000,94.0
2024,202401,1,365000,251.0
2024,202401,1,18000,287.0
2024,202401,1,700000,49.0
2024,202401,1,900000,94.0
2024,202401,1,350000,65.0
2024,202401,1,80000,60.0
2024,202401,1,110000,24.0
2024,202401,1,3610000,207.0
2024,202401,1,200000,115.0
2024,202401,1,175000,68.0
2024,202401,1,400000,70.0
2024,202401,1,1000000,81.0
2024,202401,1,185000,118.0
2024,202401,1,240000,37.0
2024,202401,1,400000,328.0
2024,202401,1,800000,74.0
2024,202401,1,550000,64.0
2024,202401,1,100000,105.0
2024,202401,1,1000,27.0
2024,202401,1,1000000,89.0
2024,202401,1,420000,122.0
2024,202401,1,300000,60.0
2024,202401,1,600000,210.0
2024,202401,1,600000,217.0
2024,202401,1,365000,61.0
2024,202401,1,175000,70.0
2024,202401,1,250000,108.0
2024,202401,1,200000,42.0
2024,202401,1,800000,76.0
2024,202401,1,120000,48.0
2024,202401,1,1000000,182.0
2024,202401,1,200000,17.0
2024,202401,1,625000,224.0
2024,202401,1,550000,59.0
2024,202401,1,168000,104.0
2024,202401,1,690000,69.0
2024,202401,1,400000,81.0
2024,202401,1,375000,69.0
2024,202401,1,300000,225.0
2024,202401,1,90000,121.0
2024,202401,1,265000,30.0
2024,202401,1,350000,409.0
2024,202401,1,340000,228.0
2024,202401,1,1000,58.0
2024,202401,1,250000,115.0
2024,202401,1,270000,25.0
2024,202401,1,450000,105.0
2024,202401,1,900000,123.0
2024,202401,1,650000,118.0
2024,202401,1,260000,77.0
2024,202401,1,250000,22.0
2024,202401,1,7500,74.0
2024,202401,1,580000,128.0
2024,202401,1,165000,50.0
2024,202401,1,940000,261.0
2024,202401,1,625000,61.0
2024,202401,1,205000,79.0
2024,202401,1,599000,177.0
2024,202401,1,289000,117.0
2024,202401,1,375000,63.0
2024,202401,1,400000,68.0
2024,202401,1,490000,130.0
2024,202401,1,165000,69.0
2024,202401,1,750000,48.0
2024,202401,1,300000,57.0
2024,202401,1,200000,40.0
2024,202401,1,800000,61.0
2024,202401,1,500000,75.0
2024,202401,1,400000,86.0
2024,202401,1,160000,12.0
2024,202401,1,75000,184.0
2024,202401,1,170000,35.0
2024,202401,1,1400000,29.0
2024,202401,1,193000,44.0
2024,202401,1,5560000,25.0
2024,202401,1,365000,112.0
2024,202401,1,27000,173.0
2024,202401,1,164000,102.0
2024,202401,1,385000,61.0
2024,202401,1,1000,114.0
2024,202401,1,160000,98.0
2024,202401,1,150000,145.0
2024,202401,1,650000,67.0
2024,202401,1,350000,22.0
2024,202401,1,150000,43.0
2024,202401,1,260000,77.0
2024,202401,1,310000,42.0
2024,202401,1,840000,62.0
2024,202401,1,85000,82.0
2024,202401,1,285000,91.0
2024,202401,1,1100000,34.0
2024,202401,1,375000,124.0
2024,202401,1,600000,54.0
2024,202401,1,1000000,103.0
2024,202401,1,250000,74.0
2024,202401,1,1000000,12.0
2024,202401,1,215000,101.0
2024,202401,1,253000,62.0
2024,202401,1,85000,127.0
2024,202401,1,300000,56.0
2024,202401,1,123000,39.0
2024,202401,1,70000,53.0
2024,202401,1,937000,95.0
2024,202401,1,350000,14.0
2024,202401,1,50000,88.0
2024,202401,1,200000,129.0
2024,202401,1,620000,45.0
2024,202401,1,749000,64.0
2024,202401,1,295000,489.0
2024,202401,1,250000,82.0
2024,202401,1,450000,22.0
2024,202401,1,600000,61.0
2024,202401,1,850000,64.0
2024,202401,1,315000,131.0
2024,202401,1,130000,57.0
2024,202401,1,229000,49.0
2024,202401,1,84000,59.0
2024,202401,1,275000,11.0
2024,202401,1,800000,166.0
2024,202401,1,1400000,106.0
2024,202401,1,250000,59.0
2024,202401,1,285000,45.0
2024,202401,1,277000,75.0
2024,202401,1,118000,18.0
2024,202401,1,900000,51.0
2024,202401,1,100000,42.0
2024,202401,1,54000,27.0
2024,202401,1,500000,90.0
2024,202401,1,298000,35.0
2024,202401,1,175000,68.0
2024,202401,1,70000,125.0
2024,202401,1,621000,90.0
2024,202401,1,250000,59.0
2024,202401,1,2300000,82.0
2024,202401,1,75000,40.0
2024,202401,1,2000000,55.0
2024,202401,1,500000,44.0
2024,202401,1,300000,193.0
2024,202401,1,850000,43.0
2024,202401,1,900000,64.0
2024,202401,1,250000,25.0
2024,202401,1,1800,36.0
2024,202401,1,400000,99.0
2024,202401,1,700000,99.0
2024,202401,1,350000,89.0
2024,202401,1,700000,67.0
2024,202401,1,400000,37.0
2024,202401,1,356000,169.0
2024,202401,1,170000,51.0
2024,202401,1,440000,57.0
2024,202401,1,417000,55.0
2024,202401,1,450000,59.0
2024,202401,1,750000,42.0
2024,202401,1,240000,96.0
2024,202401,1,1250000,39.0
2024,202401,1,487000,90.0
2024,202401,1,250000,61.0
2024,202401,1,400000,95.0
2024,202401,1,175000,39.0
2024,202401,1,470000,46.0
2024,202401,1,120000,48.0
2024,202401,1,675000,53.0
2024,202401,1,175000,60.0
2024,202401,1,200000,26.0
2024,202401,1,75000,54.0
2024,202401,1,175000,24.0
2024,202401,1,375000,348.0
2024,202401,1,320000,107.0
2024,202401,1,95000,20.0
2024,202401,1,1500000,86.0
2024,202401,1,450000,35.0
2024,202401,1,100000,27.0
2024,202401,1,320000,91.0
2024,202401,1,770000,257.0
2024,202401,1,340000,226.0
2024,202401,1,1300000,76.0
2024,202401,1,300000,107.0
2024,202401,1,90000,48.0
2024,202401,1,450000,131.0
2024,202401,1,375000,174.0
2024,202401,1,1750000,61.0
2024,202401,1,30000,133.0
2024,202401,1,550000,84.0
2024,202401,1,285000,61.0
2024,202401,1,1200000,31.0
2024,202401,1,250000,62.0
2024,202401,1,900000,44.0
2024,202401,1,200000,102.0
2024,202401,1,4975000,66.0
2024,202401,1,280000,77.0
2024,202401,1,1200000,269.0
2024,202401,1,650000,72.0
2024,202401,1,250000,51.0
2024,202401,1,375000,127.0
2024,202401,1,400000,261.0
2024,202401,1,500000,257.0
2024,202401,1,275000,67.0
2024,202401,1,500000,26.0
2024,202401,1,1200000,28.0
2024,202401,1,900000,57.0
2024,202401,1,18200,36.0
2024,202401,1,500000,105.0
2024,202401,1,450000,70.0
2024,202401,1,215000,79.0
2024,202401,1,120000,74.0
2024,202401,1,90000,211.0
2024,202401,1,120000,104.0
